t_ms,pd,vd,an,ae,ad,q0,q1,q2,q3,ax,ay,az,hax,hay,haz,gx,gy,gz,mx,my,mz,baro_temp,baro_press,baro_alt,batt_mv,batt_pct
12046,-29.657,25.929,-2.023,8.886,13.063,0.95587,-0.25961,0.04199,0.13295,-0.039,0.650,0.759,0.489,0.928,1.172,-0.793,-0.427,0.366,2.989,0.900,2.767,301.19,100660.2,55.48,0,0
13186,-38.560,13.272,-2.017,8.174,4.869,0.75822,-0.64611,-0.00209,0.08376,-0.041,0.651,0.755,0.586,1.026,1.466,-0.488,-0.610,0.610,2.990,0.902,2.768,301.26,100660.3,55.48,0,0
14346,-42.510,6.143,-0.692,2.329,0.310,0.45940,-0.88760,-0.04021,0.02518,-0.040,0.657,0.755,0.489,1.124,1.172,-0.671,-0.488,0.549,2.991,0.900,2.765,301.37,100659.9,55.52,0,0
15499,-40.285,7.590,1.264,-4.602,1.336,0.10119,-0.99122,-0.07515,-0.05349,-0.042,0.647,0.752,0.293,1.221,1.221,-2.930,-0.183,0.366,2.987,0.898,2.763,301.44,100660.0,55.50,0,0
16639,-35.410,10.161,-1.699,5.854,2.191,0.63741,-0.76784,-0.01173,0.07080,-0.036,0.657,0.752,0.830,1.075,1.221,0.000,-0.122,0.427,2.988,0.896,2.762,301.55,100660.3,55.48,0,0
17809,-2.844,36.092,-12.033,-3.821,12.704,0.55834,0.29358,0.66624,-0.39852,-0.026,-1.300,-0.306,0.635,-0.733,0.489,282.837,309.570,90.881,-0.725,3.170,-1.618,301.63,100660.1,55.50,0,0
18937,12.398,30.406,-5.176,-6.204,4.569,0.81738,0.42123,0.39127,0.00849,-0.239,-0.948,-0.085,0.586,-0.440,0.586,-9.033,-7.385,2.563,-0.147,0.155,-0.098,301.73,100660.4,55.47,0,0
20197,29.515,24.626,-1.261,0.760,0.313,0.65221,0.73060,0.08998,0.18199,-0.227,-0.949,-0.045,0.489,-0.635,0.391,3.052,-2.991,-16.418,-0.142,0.443,-0.289,301.90,100660.9,55.43,0,0
21412,49.278,22.516,0.157,-0.045,-0.049,0.77454,0.40728,0.42999,-0.22433,0.851,-0.425,-0.284,1.270,0.293,0.342,-0.427,-0.610,-0.488,-1.761,0.164,3.549,302.00,100660.8,55.44,0,0
22460,71.410,23.850,-5.035,2.146,1.591,0.57057,0.41765,0.65259,-0.27456,0.850,-0.431,-0.288,1.808,-0.098,0.391,-0.427,-0.549,0.366,-1.761,0.164,3.549,302.10,100660.9,55.43,0,0
23725,97.764,24.548,6.095,-2.515,2.533,0.92474,0.34137,0.11290,-0.12686,0.852,-0.433,-0.290,1.319,0.244,0.489,-0.549,-0.488,0.610,-1.763,0.163,3.553,302.20,100660.7,55.44,0,0
24848,116.391,15.557,-1.474,0.507,-0.114,0.72648,0.39406,0.50781,-0.24102,0.863,-0.412,-0.302,1.759,0.049,0.489,0.305,1.404,-1.343,-1.693,0.165,3.462,302.29,100660.7,55.45,0,0
26138,146.344,23.456,8.885,-2.567,6.589,0.94367,0.31406,-0.10635,-0.02835,0.871,-0.403,-0.278,1.612,0.049,0.342,-0.427,-0.122,0.122,-1.683,0.164,3.441,302.41,100661.1,55.41,0,0
27143,145.882,3.868,2.620,-0.850,0.145,0.83786,0.38395,0.34295,-0.18419,0.871,-0.400,-0.272,1.563,-0.147,0.440,-0.610,-0.427,0.244,-1.685,0.163,3.444,302.49,100661.4,55.38,0,0
28511,123.808,-5.810,-4.843,1.436,1.295,0.59043,0.37572,0.66178,-0.27106,0.871,-0.396,-0.275,1.661,-0.195,0.391,-0.732,-0.000,0.671,-1.679,0.163,3.436,302.61,100660.8,55.43,9,0
29681,93.483,-14.613,5.785,-1.673,1.833,0.91123,0.35651,0.17288,-0.11815,0.875,-0.396,-0.278,1.368,-0.049,0.586,-0.549,-0.366,0.549,-6.193,-8.000,6.140,302.70,100661.2,55.40,0,0
30911,42.567,-25.630,-2.254,0.529,0.167,0.70052,0.37438,0.55832,-0.23960,0.872,-0.394,-0.281,1.466,0.049,0.586,-0.549,-0.610,0.000,-6.123,-8.000,6.116,302.80,100661.1,55.41,0,0
31974,3.400,-23.765,7.227,-1.852,3.357,0.93193,0.34578,0.08238,-0.08016,0.878,-0.394,-0.281,1.612,0.049,0.782,-0.671,-0.977,0.122,-6.101,-8.000,6.091,302.86,100661.0,55.42,0,0
33059,-40.877,-30.090,-0.299,-0.005,0.020,0.76254,0.37479,0.48283,-0.20913,0.874,-0.394,-0.274,1.514,0.147,0.733,-0.793,-0.305,0.427,-6.106,-8.000,6.070,302.95,100661.1,55.41,0,0
34214,-63.847,-16.808,8.999,-0.677,6.244,0.92088,0.38398,-0.05808,0.03020,0.872,-0.392,-0.276,1.563,0.049,0.635,-0.793,-0.366,0.549,-6.109,-8.000,6.083,303.05,100661.3,55.39,0,0
35247,-89.895,-22.982,1.835,-0.168,0.300,0.81727,0.38350,0.39852,-0.16389,0.871,-0.392,-0.272,1.417,-0.000,0.391,-0.244,-0.549,0.549,-6.103,-8.000,6.079,303.12,100661.3,55.39,0,0
36387,-106.556,-18.720,-5.190,0.367,1.596,0.60538,0.31868,0.67518,-0.27782,0.872,-0.395,-0.276,1.710,0.440,0.440,-0.732,-0.305,0.366,-6.093,-8.000,6.072,303.19,100661.4,55.39,0,0
37577,-117.554,-13.561,6.128,-0.375,2.321,0.90207,0.38940,0.18020,-0.05673,0.873,-0.396,-0.279,1.612,0.049,0.195,-0.793,-0.122,0.427,-6.101,-8.000,6.071,303.29,100661.2,55.40,0,0
38625,-127.451,-13.686,-1.578,-0.009,0.264,0.73427,0.34643,0.54327,-0.21074,0.875,-0.392,-0.275,2.052,0.049,0.489,-0.732,-0.549,0.305,-6.101,-8.000,6.070,303.34,100661.2,55.40,0,0
39765,-121.639,-0.561,8.397,0.062,4.992,0.91478,0.40323,0.02501,0.03058,0.874,-0.391,-0.276,1.856,0.049,0.684,-0.427,-0.244,0.366,-6.098,-8.000,6.070,303.40,100660.6,55.45,0,0
40935,-121.973,-3.143,-0.424,-0.109,0.220,0.76879,0.35024,0.50314,-0.18439,0.871,-0.390,-0.272,1.466,0.244,0.684,-0.793,-0.244,0.549,-6.101,-8.000,6.079,303.48,100661.1,55.41,0,0
42153,-97.916,15.300,8.974,1.861,6.703,0.86971,0.47617,-0.03246,0.12646,0.873,-0.394,-0.274,1.514,-0.293,0.244,-0.610,-0.427,0.671,-6.093,-8.000,6.067,303.55,100660.8,55.44,0,0
43293,-87.497,9.759,0.732,0.012,0.192,0.79732,0.36078,0.45944,-0.15328,0.873,-0.394,-0.274,1.319,0.147,0.830,-0.610,-0.488,0.305,-6.091,-8.000,6.070,303.64,100660.9,55.43,0,0
44508,-64.170,16.547,-6.209,-0.281,2.309,0.57653,0.26506,0.72085,-0.28092,0.874,-0.396,-0.279,1.710,0.342,0.928,-0.610,-0.549,0.244,-6.095,-8.000,6.075,303.68,100661.0,55.42,0,0
45586,-46.929,16.340,3.860,0.107,0.917,0.86596,0.37934,0.31789,-0.07880,0.873,-0.391,-0.274,1.319,0.244,0.635,-0.671,-0.732,0.427,-6.097,-8.000,6.078,303.76,100660.8,55.44,0,0
46836,-27.738,16.959,-3.913,-0.274,0.877,0.64576,0.30349,0.65525,-0.25007,0.898,-0.371,-0.224,1.612,0.293,0.830,-0.549,-1.587,-2.075,-6.502,-8.000,5.099,303.81,100660.7,55.44,0,0
47991,-7.123,21.814,7.052,0.418,3.081,0.89289,0.41810,0.17092,-0.00284,0.902,-0.370,-0.214,1.563,0.440,0.879,0.000,-0.793,-0.061,-6.466,-8.000,5.054,303.89,100660.9,55.43,0,0
49084,1.013,15.955,-1.623,0.675,-0.003,0.70145,0.36812,0.58223,-0.17999,0.916,-0.379,-0.219,1.563,0.195,0.733,3.357,3.906,1.404,-6.644,-8.000,4.787,303.94,100660.9,55.43,0,0
50239,18.759,24.173,7.592,-3.658,4.852,0.97030,0.21033,0.07324,-0.10019,0.912,-0.354,-0.208,1.612,-0.147,0.977,-0.732,-0.305,0.610,-6.253,-8.000,4.582,303.99,100660.1,55.50,0,0
51414,22.263,15.579,1.116,-0.591,0.072,0.79576,0.33077,0.48070,-0.15881,0.910,-0.351,-0.205,1.661,0.147,0.879,-0.793,-0.427,0.366,-6.233,-8.000,4.577,304.07,100661.3,55.40,0,0
52492,25.725,14.213,-3.568,2.188,0.917,0.60110,0.39481,0.67760,-0.15702,0.906,-0.356,-0.204,1.514,0.195,0.928,-0.793,-0.366,0.549,-6.287,-8.000,4.591,304.12,100661.3,55.39,0,0
53602,27.840,14.013,5.071,-2.971,1.918,0.92470,0.23980,0.26324,-0.13690,0.911,-0.357,-0.214,1.759,0.147,1.319,-0.488,-0.122,0.549,-6.251,-8.000,4.583,304.18,100661.5,55.38,0,0
54635,22.695,8.503,-0.273,0.175,0.003,0.75064,0.34550,0.54294,-0.15057,0.903,-0.357,-0.208,1.710,-0.000,0.830,-0.366,-0.183,0.366,-6.278,-8.000,4.591,304.23,100661.3,55.39,0,0
55795,30.482,18.652,7.216,-5.329,6.090,0.98497,0.08567,0.04786,-0.14616,0.905,-0.354,-0.207,1.710,0.147,0.830,-0.732,-0.427,0.549,-6.265,-8.000,4.575,304.28,100661.2,55.40,0,0
56950,24.838,9.230,0.748,-1.727,0.439,0.80522,0.24300,0.52969,-0.10571,0.875,-0.384,-0.162,1.710,0.049,0.586,-9.399,12.451,2.991,-6.530,-8.000,4.446,304.32,100660.8,55.44,0,0
58178,21.849,7.080,-2.213,3.145,0.725,0.60675,0.41511,0.67876,-0.00433,0.920,-0.372,-0.110,1.710,0.049,0.879,-1.282,-1.648,0.244,-6.778,-8.000,3.933,304.41,100661.4,55.39,0,0
59243,20.013,7.647,2.651,-5.503,2.161,0.87025,0.07921,0.43272,-0.22396,0.932,-0.336,-0.085,1.856,0.098,0.391,0.549,-0.793,-1.404,-6.304,-8.000,3.227,304.42,100661.0,55.42,0,0
60463,10.491,2.043,-0.328,0.986,0.063,0.70366,0.34292,0.61996,-0.06392,0.932,-0.336,-0.087,1.759,-0.098,0.830,-0.488,-1.953,-0.244,-6.219,-8.000,3.029,304.48,100661.3,55.40,0,0
61556,12.191,9.622,2.662,-7.897,4.720,0.87269,-0.06879,0.37177,-0.31102,0.934,-0.337,-0.081,1.856,-0.000,0.879,-0.732,-0.244,0.427,-6.201,-8.000,2.956,304.52,100661.8,55.35,0,0
62741,0.924,1.374,0.288,-0.670,0.027,0.74745,0.27251,0.59779,-0.09191,0.936,-0.335,-0.081,2.003,0.147,0.782,-1.160,-0.610,0.366,-6.211,-8.000,2.956,304.58,100661.7,55.36,0,0
63866,-5.498,2.017,-1.763,4.833,1.471,0.56929,0.46554,0.67567,0.06057,0.932,-0.337,-0.083,1.514,0.293,0.977,-0.793,-0.916,0.122,-6.211,-8.000,2.959,304.61,100661.4,55.39,0,0
65172,-7.636,5.909,2.706,-6.714,3.262,0.87277,-0.00552,0.41814,-0.25395,0.937,-0.337,-0.083,1.417,0.244,0.782,-0.549,-0.305,0.427,-6.218,-8.000,2.957,304.62,100661.4,55.39,0,0
66357,-17.048,-0.522,-0.073,0.389,0.019,0.72305,0.30499,0.61704,-0.05601,0.933,-0.337,-0.084,1.466,0.049,0.928,-0.305,-0.610,0.183,-6.206,-8.000,2.961,304.69,100660.7,55.45,0,0
67542,-8.268,12.387,0.460,-9.057,6.325,0.78063,-0.18125,0.44494,-0.39924,0.935,-0.333,-0.078,1.710,0.147,0.684,-0.488,-0.610,-0.061,-6.170,-8.000,2.948,304.72,100660.9,55.43,0,0
68665,-15.688,3.018,0.128,-1.088,0.137,0.75136,0.24515,0.60634,-0.09478,0.931,-0.333,-0.083,1.514,0.049,0.830,-0.427,-0.488,0.366,-6.088,-8.000,2.928,304.78,100661.6,55.37,0,0
69990,-13.722,6.942,-0.542,6.416,2.469,0.56575,0.52444,0.61949,0.14899,0.934,-0.334,-0.083,1.563,-0.195,0.782,-0.244,-1.160,-0.061,-6.132,-8.000,2.937,304.86,100661.5,55.38,0,0
71250,-12.901,6.430,0.530,-5.640,1.854,0.79668,0.04831,0.54845,-0.25171,0.941,-0.325,-0.064,1.954,0.293,0.879,-0.549,-0.549,0.305,-5.835,-8.000,2.627,304.89,100661.3,55.40,0,0
72553,-14.990,3.511,-0.266,3.318,0.607,0.65228,0.40663,0.63856,0.03719,0.941,-0.321,-0.055,1.759,0.391,0.684,-0.183,-0.854,-0.366,-5.856,-8.000,2.495,304.95,100661.2,55.40,0,0
73723,-8.623,9.480,0.859,-7.482,3.648,0.80479,-0.04969,0.49908,-0.31926,0.938,-0.325,-0.049,1.563,0.440,0.928,-0.549,-1.038,0.793,-5.717,-8.000,2.459,304.97,100661.5,55.38,0,0
75213,-11.370,4.091,-0.316,3.014,0.486,0.65489,0.39326,0.64456,0.02946,0.946,-0.321,-0.047,1.856,-0.244,0.586,-0.183,0.061,0.671,-5.711,-8.000,2.459,305.04,100660.8,55.44,0,0
76306,-3.851,8.477,0.983,-7.015,3.021,0.80778,-0.02523,0.51039,-0.29585,0.945,-0.319,-0.051,1.612,0.244,0.586,-0.427,-0.549,0.671,-5.714,-8.000,2.503,305.06,100661.0,55.42,0,0
77686,-7.093,3.285,-0.297,2.656,0.439,0.66543,0.37731,0.64323,0.02420,0.938,-0.322,-0.052,1.759,0.342,0.537,-0.671,-0.366,0.305,-5.718,-8.000,2.503,305.11,100661.0,55.42,0,0
78946,5.924,13.960,0.567,-8.650,5.431,0.78766,-0.12924,0.46155,-0.38785,0.938,-0.323,-0.047,1.808,0.195,0.586,1.038,-1.587,-1.892,-5.507,-8.000,2.005,305.15,100661.1,55.41,0,0
80239,-0.012,3.889,0.252,0.013,0.036,0.71059,0.28748,0.63901,-0.05937,0.944,-0.311,0.000,1.710,0.391,0.586,-0.671,-2.197,-0.488,-5.300,-8.000,1.285,305.21,100661.3,55.39,0,0
81454,-1.043,4.452,-5.201,-0.233,1.467,0.49023,0.24893,0.82163,-0.15444,0.947,-0.312,0.019,1.612,0.049,0.684,-0.305,-2.319,0.000,-5.120,-8.000,0.906,305.25,100661.8,55.35,0,0
82729,0.517,7.880,7.161,0.111,3.228,0.89768,0.30031,0.31905,0.05805,0.945,-0.307,0.037,1.466,0.147,0.586,0.000,-1.526,0.061,-4.828,-8.000,0.394,305.28,100660.9,55.43,0,0
83912,-6.926,1.328,0.726,-0.223,0.069,0.70283,0.29137,0.64448,-0.07996,0.945,-0.289,0.070,2.101,0.244,0.635,-0.366,-2.319,-0.671,-4.215,-8.000,-0.185,305.33,100660.9,55.43,0,0
85102,-8.468,3.970,-5.179,-3.527,2.101,0.50408,0.06717,0.83078,-0.22898,0.976,-0.261,0.034,1.808,0.342,0.782,-11.047,-0.610,0.244,-4.451,-8.000,-0.496,305.38,100661.1,55.41,0,0
86332,-10.905,4.000,4.139,3.807,1.889,0.75252,0.37317,0.50596,0.19931,0.935,-0.324,0.081,1.417,-0.098,0.684,-0.427,-0.183,1.709,-4.823,-8.000,-0.882,305.40,100661.3,55.39,0,0
87500,-16.021,0.955,-2.022,-1.896,0.483,0.61027,0.17466,0.76539,-0.10016,0.930,-0.322,0.104,1.661,0.195,0.830,-0.793,-0.732,0.488,-4.888,-8.000,-0.948,305.43,100661.1,55.41,0,0
88700,-10.051,9.293,6.001,5.544,4.506,0.75559,0.42062,0.38617,0.32099,0.938,-0.317,0.122,1.417,0.342,1.075,-1.587,-2.869,-0.427,-4.720,-8.000,-1.047,305.49,100661.6,55.37,0,0
90040,-13.959,3.053,-0.939,-1.056,0.417,0.63731,0.19899,0.74152,-0.05649,0.912,-0.305,0.116,1.661,0.049,0.635,0.000,-1.465,0.122,-4.125,-8.000,-1.008,305.53,100661.2,55.40,0,0
91163,-0.183,14.119,6.647,5.352,5.584,0.80313,0.36583,0.31987,0.34448,0.926,-0.283,0.102,1.514,0.537,0.586,-6.287,-3.540,1.465,-3.803,-8.000,-1.019,305.56,100660.9,55.43,0,0
92483,-2.008,5.299,0.002,0.421,0.037,0.65351,0.20675,0.72606,0.04250,0.942,-0.298,0.126,1.710,0.098,0.635,1.282,0.916,0.977,-3.914,-8.000,-0.982,305.59,100660.9,55.43,0,0
93623,13.038,16.343,2.637,-8.452,5.736,0.77281,-0.18995,0.51406,-0.32069,0.942,-0.298,0.120,1.710,0.440,1.026,-0.488,-0.793,0.183,-3.951,-8.000,-0.993,305.61,100660.5,55.46,0,0
94841,9.419,6.387,0.012,-0.138,0.040,0.66003,0.18163,0.72800,0.03616,0.940,-0.296,0.125,1.954,0.098,0.440,-1.099,0.488,1.038,-3.947,-8.000,-0.995,305.66,100660.6,55.46,0,0
96086,8.979,6.439,-4.959,-1.119,1.425,0.42230,0.13351,0.89531,-0.05925,0.940,-0.263,0.186,1.514,0.244,0.977,-1.831,-0.732,0.122,-2.949,-8.000,-0.681,305.71,100660.8,55.44,0,0
97361,11.294,9.369,7.014,1.258,3.183,0.87588,0.17176,0.42245,0.16101,0.940,-0.273,0.167,1.661,-0.195,0.489,-1.099,-2.563,-0.854,-2.838,-8.000,-0.431,305.77,100661.2,55.40,0,0
98651,3.575,2.039,0.538,0.188,-0.009,0.65548,0.16627,0.73548,0.05331,0.942,-0.269,0.180,1.759,0.049,0.782,0.671,-0.488,0.549,-2.774,-8.000,-0.558,305.78,100661.2,55.40,0,0
99916,0.891,3.029,-5.207,-0.752,1.571,0.40840,0.13982,0.90247,-0.02182,0.934,-0.281,0.172,1.759,0.244,0.635,-1.892,-0.732,0.488,-2.791,-8.000,-0.568,305.85,100661.2,55.41,0,0
101234,2.708,7.248,7.225,1.633,3.542,0.87433,0.16657,0.41674,0.18538,0.935,-0.271,0.193,1.514,0.049,0.635,-1.526,-0.000,1.465,-2.955,-8.000,-0.499,305.86,100661.0,55.42,0,0
102389,-5.645,0.005,1.629,-0.008,0.147,0.69336,0.17347,0.69890,0.04329,0.936,-0.268,0.193,1.710,0.293,0.879,3.967,-4.639,-2.686,-2.690,-8.000,-0.610,305.88,100661.4,55.39,0,0
103634,-14.298,-1.958,-2.466,0.841,0.334,0.52289,0.20707,0.82714,0.02617,0.945,-0.250,0.196,1.514,-0.244,0.830,-3.601,-12.573,11.414,-2.716,-8.000,-0.615,305.92,100661.3,55.40,0,0
104837,-12.996,5.589,7.707,-1.632,4.148,0.92087,0.04865,0.38686,0.03386,0.941,-0.253,0.185,1.710,0.195,1.124,-2.686,1.160,0.916,-2.556,-8.000,-0.635,305.96,100661.0,55.42,0,0
106037,-22.068,-0.695,1.965,-0.261,0.284,0.70779,0.14481,0.68951,0.06267,0.929,-0.285,0.188,1.808,0.244,0.977,-0.549,-0.366,1.648,-2.885,-8.000,-0.512,305.99,100661.1,55.41,0,0
107327,-27.296,-0.342,-4.102,0.465,0.915,0.44785,0.17442,0.87650,0.04507,0.938,-0.279,0.194,1.417,0.049,0.684,-1.404,0.183,0.854,-2.634,-8.000,-0.467,306.02,100660.9,55.43,0,0
108480,-29.650,1.154,5.368,-1.376,1.645,0.83640,0.16991,0.52097,0.00572,0.947,-0.281,0.195,1.661,0.147,0.830,7.141,2.869,2.075,-2.452,-8.000,-0.466,306.07,100661.1,55.41,0,0
109865,-35.887,-1.422,-0.451,0.478,0.195,0.57434,0.25091,0.77954,0.02769,0.894,-0.298,0.273,1.856,0.440,0.782,-2.136,-0.244,2.258,-1.651,-8.000,0.098,306.10,100661.1,55.41,0,0
111020,-23.007,11.422,6.064,-6.293,5.623,0.88280,-0.05419,0.42246,-0.20131,0.913,-0.288,0.261,1.612,0.147,1.124,-0.977,-0.488,0.244,-1.680,-8.000,0.173,306.14,100661.1,55.41,0,0
112188,-24.776,4.335,1.960,-1.802,0.411,0.69478,0.15046,0.70274,-0.03131,0.918,-0.279,0.266,1.514,0.049,1.221,-0.977,-0.000,1.038,-1.560,-8.000,0.065,306.14,100661.3,55.39,0,0
113403,-23.586,4.364,-2.761,2.752,0.871,0.44775,0.29937,0.83774,0.09618,0.915,-0.279,0.266,1.710,0.537,0.684,0.366,-0.488,1.038,-1.662,-8.000,0.248,306.15,100660.6,55.45,0,0
114578,-17.406,9.290,5.228,-4.789,3.190,0.84131,0.02309,0.52467,-0.13249,0.916,-0.277,0.262,1.514,0.293,1.319,-0.732,-1.099,0.366,-1.653,-8.000,0.264,306.15,100660.8,55.44,0,0
115821,-19.375,4.196,0.293,-0.319,0.169,0.61737,0.19376,0.76314,0.01300,0.906,-0.273,0.264,1.270,0.098,1.124,-1.465,-0.366,-0.488,-1.576,-8.000,0.183,306.20,100660.5,55.46,0,0
117096,-15.325,7.060,-4.187,3.827,1.912,0.35311,0.31588,0.86925,0.14557,0.911,-0.273,0.273,1.417,0.049,0.928,-2.075,-0.854,0.183,-1.585,-8.000,0.202,306.24,100660.8,55.44,0,0
118326,-12.644,7.019,4.415,-3.155,1.717,0.79757,0.05745,0.59830,-0.05988,0.923,-0.265,0.260,1.319,0.489,1.026,-1.648,1.343,1.953,-1.590,-8.000,0.190,306.26,100661.1,55.41,0,0
119484,-14.961,3.194,-0.511,0.632,0.137,0.57079,0.19665,0.79475,0.07194,0.904,-0.283,0.272,1.612,0.391,0.684,-2.502,-0.732,1.099,-1.596,-8.000,0.200,306.29,100661.0,55.42,0,0
120699,-1.631,16.008,6.573,-5.848,6.351,0.89118,-0.10535,0.40623,-0.17589,0.886,-0.285,0.267,1.270,0.098,0.733,-1.221,-1.038,2.319,-1.612,-8.000,0.230,306.31,100660.6,55.46,0,0
122019,-4.002,6.648,1.714,-1.384,0.309,0.67793,0.11632,0.72631,0.01351,0.915,-0.279,0.265,1.417,0.293,0.586,-0.671,-0.305,0.488,-1.621,-8.000,0.246,306.35,100660.8,55.44,0,0
123215,-2.061,6.208,-3.282,2.740,1.011,0.42564,0.25427,0.85754,0.14117,0.914,-0.278,0.267,1.514,0.098,0.879,-0.793,-0.244,0.549,-1.619,-8.000,0.248,306.36,100660.7,55.45,0,0
124435,2.906,9.979,5.658,-4.390,3.203,0.84002,-0.02783,0.53488,-0.09305,0.918,-0.275,0.269,1.417,0.049,0.830,-0.916,-0.427,0.488,-1.620,-8.000,0.246,306.40,100661.0,55.42,0,0
125620,-2.596,3.265,0.416,-0.248,0.025,0.61841,0.14747,0.77058,0.05629,0.916,-0.281,0.266,1.514,0.440,0.782,-0.488,-0.366,0.244,-1.625,-8.000,0.251,306.43,100660.3,55.48,0,0
126878,-4.031,4.755,-4.820,2.592,1.711,0.34731,0.24736,0.89593,0.12944,0.914,-0.279,0.269,1.759,0.049,0.977,-0.671,-0.854,0.549,-1.623,-8.000,0.249,306.47,100661.2,55.41,0,0
128228,0.844,9.906,6.956,-3.249,3.792,0.88283,0.00976,0.46940,-0.03822,0.921,-0.270,0.276,1.856,0.195,0.977,-1.282,-2.502,1.221,-1.573,-8.000,0.196,306.49,100660.6,55.45,0,0
129508,-4.902,2.245,1.160,-0.844,0.076,0.65316,0.15628,0.74139,0.01672,0.917,-0.282,0.270,1.710,0.098,0.977,2.380,-1.892,-2.502,-1.573,-8.000,0.351,306.53,100660.7,55.45,0,0
130751,-7.284,2.089,-4.346,0.619,1.063,0.37978,0.19774,0.90435,-0.00839,0.916,-0.223,0.312,1.466,0.293,1.075,2.747,-0.061,-2.136,-0.644,-7.626,0.325,306.53,100660.5,55.46,0,0
131966,-5.994,6.121,7.034,-1.175,3.270,0.86263,0.12446,0.49101,0.02402,0.909,-0.215,0.323,1.661,0.635,0.733,-0.122,-1.160,-0.183,-0.576,-7.217,0.469,306.55,100660.5,55.46,0,0
133376,-14.589,-0.124,0.471,-0.050,0.102,0.59766,0.17408,0.78338,0.00845,0.909,-0.211,0.322,1.514,0.293,0.782,-0.732,-0.549,0.244,-0.550,-7.163,0.466,306.57,100660.9,55.43,0,0
134624,-15.797,1.625,-5.241,0.554,1.578,0.32634,0.18759,0.92692,-0.01944,0.914,-0.213,0.321,1.612,0.195,0.928,-0.366,-1.526,0.000,-0.543,-7.148,0.461,306.60,100660.5,55.46,0,0
136019,-9.532,8.959,7.975,-0.597,4.391,0.89404,0.12631,0.42621,0.06115,0.912,-0.212,0.324,1.514,0.049,0.537,-0.854,-0.916,0.549,-0.541,-7.154,0.464,306.61,100660.2,55.48,0,0
137384,-15.891,0.768,1.543,-0.171,0.136,0.64009,0.18108,0.74747,0.00265,0.916,-0.207,0.327,1.466,0.293,0.635,2.563,-0.305,-0.671,-0.510,-7.055,0.450,306.66,100660.8,55.44,0,0
138642,-17.162,1.058,-4.414,0.518,1.102,0.36941,0.19312,0.90932,-0.02516,0.914,-0.204,0.327,1.710,0.440,0.782,-0.732,-0.549,0.732,-0.466,-6.901,0.440,306.69,100660.5,55.46,0,0
139937,-12.677,7.139,7.628,-0.533,3.856,0.87795,0.13939,0.45595,0.05428,0.914,-0.204,0.328,1.514,0.342,1.026,-1.038,-0.122,0.671,-0.461,-6.888,0.435,306.69,100660.3,55.48,0,0
141317,-19.785,0.216,1.283,-0.064,0.136,0.62751,0.16982,0.76057,0.01250,0.913,-0.204,0.330,2.247,0.293,0.733,-1.038,-1.282,0.427,-0.472,-6.906,0.441,306.69,100660.3,55.48,0,0
142470,-21.519,0.845,-4.381,0.133,1.119,0.37308,0.16901,0.91243,-0.02948,0.911,-0.200,0.327,1.759,0.391,0.830,-0.732,-0.488,0.549,-0.474,-6.905,0.445,306.71,100660.4,55.47,0,0
143745,-18.629,6.383,7.344,0.151,3.568,0.86254,0.15240,0.47646,0.08234,0.911,-0.198,0.326,1.514,0.342,0.928,-0.732,0.732,0.977,-0.504,-6.703,0.442,306.75,100660.4,55.47,0,0
144935,-24.510,0.591,1.532,0.004,0.182,0.63713,0.16701,0.75300,0.01946,0.913,-0.203,0.330,1.514,0.147,0.782,-0.244,-0.854,0.061,-0.504,-6.738,0.459,306.77,100660.3,55.48,0,0
146133,-26.276,1.641,-4.275,0.175,1.130,0.37743,0.17046,0.91065,-0.02049,0.906,-0.207,0.326,1.710,0.342,0.733,-0.732,-0.671,0.366,-0.506,-6.799,0.470,306.78,100660.5,55.46,0,0
147228,-25.802,3.991,6.004,-0.282,2.172,0.81371,0.14363,0.56175,0.05152,0.915,-0.205,0.329,1.514,0.342,0.830,-0.488,-1.404,0.183,-0.489,-6.753,0.464,306.82,100660.3,55.48,0,0
148426,-29.930,0.596,-0.011,0.091,0.070,0.57458,0.16442,0.80229,0.01432,0.914,-0.203,0.329,1.466,0.098,0.928,-0.732,-0.854,0.793,-0.485,-6.735,0.464,306.85,100661.0,55.42,0,0
149631,-13.959,16.043,5.952,-7.052,6.935,0.84404,-0.14481,0.42572,-0.29439,0.913,-0.202,0.328,1.466,0.195,0.830,-0.671,-0.610,0.366,-0.482,-6.730,0.463,306.84,100660.8,55.44,0,0
150861,-13.461,7.553,2.014,-2.288,0.583,0.67050,0.07942,0.73485,-0.05818,0.911,-0.205,0.329,1.612,0.147,0.684,-0.916,-0.549,0.183,-0.482,-6.729,0.464,306.87,100660.3,55.48,0,0
152134,-8.041,7.477,-2.725,3.103,0.975,0.42074,0.23995,0.86548,0.13231,0.913,-0.197,0.332,1.661,0.244,0.928,-0.793,-0.732,0.488,-0.463,-6.693,0.458,306.88,100660.3,55.48,0,0
153364,3.433,12.604,5.193,-5.154,3.459,0.80666,-0.05381,0.56433,-0.17089,0.911,-0.206,0.327,1.466,0.049,0.830,-0.977,-0.183,0.549,-0.465,-6.710,0.460,306.91,100660.0,55.50,0,0
154704,3.687,5.485,-0.063,0.183,0.018,0.56873,0.13790,0.81060,0.03879,0.915,-0.197,0.335,1.368,0.293,0.733,-0.671,-0.427,0.366,-0.433,-6.634,0.449,306.92,100660.0,55.50,0,0
